+1	-1	0.5658629985360366
-1	-1	0.518465192806087
+1	+1	0.879353333768129
+1	-1	0.6179233803702538
-1	+1	0.505991378868526
-1	-1	0.9187826292059252
-1	-1	0.9297582086536713
-1	-1	0.8923157826135322
+1	+1	0.8470327450329656
-1	-1	0.967114655955273
+1	+1	0.5535433619409654
-1	-1	0.5540987909106695
+1	+1	0.9822672904771826
+1	+1	0.9131746366126366
+1	+1	0.6918601033283119
+1	+1	0.6677773839107115
+1	+1	0.8791901688867039
+1	+1	0.9883490328800548
-1	-1	0.9701937910731174
+1	+1	0.9013159225815756
-1	-1	0.8886414025089518
-1	-1	0.8962049266066233
+1	+1	0.8303412853482646
+1	-1	0.6320334794551897
+1	+1	0.7654009553333732
+1	+1	0.5974621548136503
+1	+1	0.789182217883399
+1	-1	0.5189191394923622
+1	+1	0.8572878941379164
-1	-1	0.541806639672514
+1	+1	0.7302465118448063
-1	-1	0.7341967548455767
-1	-1	0.9925562158009998
+1	+1	0.7794364584700503
-1	-1	0.8947368017664411
-1	-1	0.9966517288775663
-1	-1	0.8529343394372776
+1	+1	0.8605280914622034
+1	+1	0.9386770806885433
-1	-1	0.5767680487110417
-1	-1	0.6548681349331351
-1	-1	0.5756331314097652
-1	-1	0.8880527483208082
-1	-1	0.7888616204921581
+1	-1	0.5682266864657294
+1	+1	0.9702759227364723
+1	+1	0.7129162697801399
-1	-1	0.6760587112669884
+1	+1	0.7525202930329181
+1	+1	0.9642944028755273
+1	+1	0.7566830458398472
-1	-1	0.6250980976444301
+1	+1	0.7065081363441452
+1	+1	0.6378153690004582
+1	+1	0.9786485285895706
+1	+1	0.8324309822879628
-1	-1	0.7676284784748567
-1	-1	0.8236088323891989
-1	-1	0.7118353320762862
-1	-1	0.5740954600268919
-1	-1	0.5343291240374776
+1	+1	0.9225916249427597
-1	-1	0.9202043680855281
+1	+1	0.9991098761604081
-1	-1	0.6103608288923998
-1	-1	0.5338970564730302
-1	-1	0.9143337248034956
-1	-1	0.8011259351466401
+1	+1	0.6373839835867099
+1	-1	0.5974271551463561
+1	+1	0.7263312232513279
-1	-1	0.9188738436535778
+1	+1	0.8870690259200036
+1	+1	0.8672909679326596
+1	+1	0.8790385560680322
+1	+1	0.9896207516663243
+1	+1	0.9633114250160039
+1	+1	0.7157243405804513
+1	+1	0.578138596830646
+1	+1	0.9633457921741022
-1	-1	0.730536651451204
+1	+1	0.6242242062023549
-1	+1	0.5481554991967714
-1	+1	0.5019971526183098
-1	-1	0.6361413566302367
+1	+1	0.8164274561950087
-1	+1	0.5004849539737966
+1	+1	0.5507141021312545
-1	-1	0.7228669550125096
+1	+1	0.9430407323003549
-1	-1	0.9774677766625387
+1	+1	0.778002171351279
-1	-1	0.932981781269423
+1	+1	0.760734574075539
+1	+1	0.9397397360240569
+1	+1	0.724749527444039
+1	+1	0.7353549723596816
-1	-1	0.830541917998103
-1	-1	0.8200435964436239
+1	+1	0.6463576789284864
-1	-1	0.743814294632127
-1	-1	0.5352553911189679
+1	+1	0.5521920958774214
-1	-1	0.6833174483360435
+1	-1	0.8011963274221235
+1	+1	0.6441172875868943
+1	+1	0.9637072054334964
+1	+1	0.9637404733335476
-1	+1	0.7750388780596201
-1	-1	0.6145580529210476
-1	-1	0.9459790892519054
+1	+1	0.8098327991691777
+1	+1	0.9632160777537109
-1	-1	0.9536391985723868
+1	+1	0.8756565753627057
+1	+1	0.7834359403685947
-1	-1	0.9412593622501969
-1	-1	0.9669741496863556
+1	+1	0.543402401869294
+1	+1	0.892718375703129
-1	-1	0.7958000660353687
-1	-1	0.6173084746666018
-1	-1	0.6811100436592323
+1	+1	0.5808418878593706
-1	-1	0.7514521472717868
-1	-1	0.970549292469944
-1	-1	0.9697963775857565
+1	+1	0.7282636718926605
+1	+1	0.8508029891555706
-1	-1	0.6590378534728336
-1	-1	0.9284227160301418
-1	-1	0.8200919771745279
-1	-1	0.8414025045557899
+1	+1	0.7132599316074176
-1	-1	0.8959012776105413
-1	+1	0.6845770117100456
+1	+1	0.9477218427703384
-1	-1	0.7860485649797526
-1	-1	0.8538744814559049
+1	+1	0.848375482435304
+1	+1	0.8094143000022864
-1	-1	0.8958176136827303
-1	-1	0.9159117190253658
+1	+1	0.9811766750210346
+1	+1	0.9744964439465917
-1	-1	0.9319284441372288
-1	-1	0.9965696904728912
+1	+1	0.898979814806558
+1	-1	0.7018916825000925
-1	-1	0.6491617888731309
-1	-1	0.9819230358346297
-1	+1	0.5808487510763412
-1	-1	0.7459186711814074
+1	+1	0.8051307995744794
-1	-1	0.5636249847753895
-1	-1	0.7991374552747417
+1	+1	0.6848625665694899
+1	+1	0.9285180656252608
+1	-1	0.5115076687753929
+1	+1	0.9602075308031416
-1	-1	0.980701682832107
+1	+1	0.7013199701832782
-1	-1	0.6695471979852284
+1	-1	0.6600263967603529
+1	+1	0.9029274833235251
-1	-1	0.9040292403921307
-1	-1	0.9170930161936102
+1	+1	0.9373814721994951
+1	+1	0.892174498690655
+1	+1	0.7359697735261173
-1	-1	0.917044799165509
-1	-1	0.6829832548675034
-1	-1	0.9498595366011741
+1	+1	0.9396746393593893
-1	+1	0.577104964165471
+1	+1	0.7095157853549705
+1	+1	0.9872999398688983
+1	+1	0.8578979249629636
+1	+1	0.8647190032904123
+1	+1	0.6280885854392069
+1	+1	0.829562522706847
-1	-1	0.7872104887467556
+1	+1	0.71734147469246
+1	-1	0.64260709417334
-1	-1	0.9837034875534979
+1	+1	0.8576384455597369
-1	-1	0.9755857010960803
+1	+1	0.9941954308405311
-1	-1	0.8563199411193667
-1	-1	0.8748994125890639
-1	+1	0.6762716152602875
+1	+1	0.9962814091608242
-1	-1	0.9391916829428673
+1	+1	0.8329850410302806
+1	+1	0.5962662777133968
+1	+1	0.6840002909353375
+1	+1	0.7477561432264583
+1	+1	0.9967062403296089
+1	+1	0.9950552054090376
+1	+1	0.829126703944331
+1	+1	0.9248119767068791
-1	-1	0.6181525926371964
+1	-1	0.6086208590426195
+1	+1	0.7377576761428914
+1	+1	0.7536673616204733
-1	-1	0.7840183625285073
+1	+1	0.9873221629568723
+1	+1	0.9583433710492678
-1	-1	0.8773185706182804
+1	+1	0.9967167652363735
+1	+1	0.9372626417114962
-1	-1	0.83223795243538
+1	-1	0.6167081139450943
-1	+1	0.7086605931639197
+1	-1	0.6007364356113882
+1	+1	0.5704153915562087
-1	+1	0.5102272218214678
-1	-1	0.9292513058429415
-1	-1	0.8425777482537012
+1	-1	0.6063734857747305
+1	+1	0.7916265699668283
-1	-1	0.8882998229126556
-1	-1	0.8604393579124154
-1	-1	0.5679593894750727
-1	-1	0.832775797795369
-1	-1	0.8790896877454862
+1	+1	0.9582407019293397
-1	-1	0.994345764832209
-1	-1	0.9412568560761204
+1	+1	0.9946300138633636
+1	+1	0.8561172441526168
+1	+1	0.5453566972995427
+1	+1	0.8686563570928243
-1	-1	0.9018898298659388
+1	+1	0.9866181523119346
-1	+1	0.5025076087410496
-1	-1	0.7541250557981157
+1	+1	0.8200333385399614
-1	-1	0.7902799311410609
-1	-1	0.8477516483773542
-1	-1	0.8613642942539385
-1	-1	0.673911012296722
+1	+1	0.7547565731963833
+1	-1	0.58654732410305
+1	+1	0.679573130975593
-1	-1	0.8068987062114683
+1	+1	0.6682645253256794
-1	-1	0.8253789589555147
-1	-1	0.7748792856886315
+1	+1	0.5047582886032878
+1	+1	0.566437633812815
-1	-1	0.8258245664126344
-1	-1	0.9369353038101104
-1	-1	0.8794045518063439
+1	+1	0.5049522664796
+1	+1	0.537922842654212
-1	-1	0.9314078625504665
-1	+1	0.535005554056958
+1	-1	0.7357379906360352
-1	-1	0.8498576473229302
-1	-1	0.9511743672670003
+1	+1	0.9999743993814403
+1	+1	0.6269565705879461
+1	+1	0.9591087291364826
-1	-1	0.9334585290015147
-1	-1	0.8241921693155738
-1	-1	0.7690607380805444
+1	+1	0.9197854456540239
+1	+1	0.7330676896297118
+1	+1	0.5481310248235347
+1	+1	0.9179714567285873
-1	-1	0.8371344191573464
+1	+1	0.9975367832371619
+1	+1	0.7963299802360351
-1	-1	0.9246871238511825
+1	+1	0.9551211898881493
-1	-1	0.9349392411672276
+1	+1	0.9856283267820347
-1	-1	0.8934941627297899
+1	+1	0.9613237075208328
+1	+1	0.6545844691665945
-1	-1	0.9179622897286169
-1	-1	0.9745685767188998
-1	-1	0.9548874521745828
+1	+1	0.995754273072986
-1	-1	0.7008707492809748
-1	-1	0.7513771080395357
+1	+1	0.7195699359497713
-1	-1	0.694309689969115
+1	+1	0.6809496427953259
+1	+1	0.9205554971776274
+1	+1	0.753983247523941
-1	-1	0.7607122597191538
-1	-1	0.767944350155111
+1	-1	0.607010524815107
-1	-1	0.5728354670683542
-1	-1	0.8875457753392654
+1	+1	0.6462748414422076
-1	-1	0.6597637570133191
+1	+1	0.9795405663636307
+1	+1	0.9255706617045759
+1	+1	0.9773130593605225
+1	+1	0.8526370596469377
-1	-1	0.7706516347105459
+1	+1	0.844394902562499
+1	+1	0.6826990521261234
-1	-1	0.5847003351175005
-1	-1	0.9303860813962099
+1	+1	0.5862526672334767
-1	+1	0.5057295712595398
+1	+1	0.8575876548481393
-1	-1	0.7453986177461736
+1	+1	0.8213942269095107
+1	+1	0.9881973938905481
+1	+1	0.8416484766496715
-1	-1	0.6045718125174783
+1	+1	0.975989854091132
+1	+1	0.5397271582026132
-1	-1	0.9807681675606635
+1	-1	0.574038552193991
-1	-1	0.6380371750437273
+1	+1	0.8204988969620057
+1	+1	0.8173836728866697
+1	+1	0.987267801188901
+1	-1	0.680090916744768
-1	+1	0.5509000693215862
-1	-1	0.79661469945636
+1	+1	0.6277830244435305
+1	+1	0.9084873046100296
-1	-1	0.9326310752703912
+1	+1	0.910146104889712
-1	-1	0.8750111216182012
+1	+1	0.8955005486088354
+1	+1	0.9421432089692129
+1	+1	0.9999924498475482
+1	+1	0.8988273270812309
+1	+1	0.6228398272283433
+1	+1	0.9488715726633107
-1	-1	0.5215704243521255
-1	-1	0.9183829230807096
+1	-1	0.6476969939001829
-1	-1	0.8193536724752118
+1	+1	0.8343410135191742
-1	-1	0.7120499724111565
-1	-1	0.9185108935759465
+1	+1	0.9888845796131405
-1	-1	0.8939485670571874
+1	+1	0.8367791897538004
-1	-1	0.8660949606796177
-1	-1	0.744876214651816
-1	+1	0.7221390596141675
+1	+1	0.9460965818798526
-1	-1	0.834377680943257
+1	+1	0.6074704069737231
-1	+1	0.6268024667081764
+1	+1	0.7633016559792268
+1	+1	0.760760507622479
-1	-1	0.9347655717762579
+1	+1	0.9379464427048221
+1	+1	0.627099887216189
+1	-1	0.8462308154965983
-1	-1	0.9151461068473137
+1	+1	0.9480431872864776
-1	-1	0.7225343688367857
-1	-1	0.9231661004408656
+1	+1	0.8953206615087119
-1	-1	0.9232821274606778
+1	+1	0.9657745823297931
-1	-1	0.570775057527698
-1	-1	0.9893101511478876
-1	-1	0.8142785099543011
+1	+1	0.9238431007619522
+1	+1	0.8827589182134724
-1	-1	0.5677964467366255
+1	+1	0.9593668735843984
-1	+1	0.5583523242141959
-1	-1	0.9758651622921021
-1	-1	0.8815484255986896
+1	+1	0.764762192214043
-1	-1	0.9863655315660984
-1	-1	0.9803044852977261
+1	+1	0.6898458124722302
-1	-1	0.9738703485666521
-1	-1	0.8617545083790173
+1	-1	0.5005772891134272
-1	-1	0.9094261461644847
-1	-1	0.8344560872955534
-1	-1	0.6514397407370932
+1	+1	0.8693712151192026
-1	+1	0.7502981427124009
-1	-1	0.5238671589451014
+1	-1	0.5167668448501885
-1	-1	0.6004538410638376
-1	-1	0.9510026631124869
+1	+1	0.835359347942622
-1	+1	0.6839351742061952
+1	+1	0.9873435447856452
-1	-1	0.8223772968823199
-1	-1	0.8886584852303923
+1	+1	0.8704206850375463
-1	-1	0.5027713694156527
-1	-1	0.9912077922114807
+1	+1	0.716635758353868
+1	+1	0.9382817508562786
-1	-1	0.9827618513238874
+1	+1	0.9175911456225005
-1	-1	0.7462552195570638
+1	+1	0.7674252183932206
-1	-1	0.9846816751935654
-1	-1	0.7170062795508458
-1	-1	0.8503822834300463
-1	-1	0.6920520006821598
+1	-1	0.8377773672625599
-1	-1	0.9009466131157134
+1	+1	0.8131759087531564
-1	-1	0.9861776575457107
+1	+1	0.801521405578679
-1	-1	0.8720492744502671
-1	-1	0.6420592897138016
-1	-1	0.6285767246129605
-1	-1	0.8766214942857262
+1	+1	0.989848276158912
+1	+1	0.8906819001698922
-1	-1	0.76610044991938
-1	-1	0.5432001240504111
-1	-1	0.7157853741599529
+1	+1	0.9080240579496732
-1	-1	0.9475537691844803
-1	-1	0.980615271363251
+1	+1	0.9602377008403161
-1	-1	0.6515713140308348
+1	+1	0.7884821122783041
+1	+1	0.9696548248127806
+1	+1	0.9866674776129936
-1	-1	0.8553784292427926
-1	+1	0.7464361999183329
+1	+1	0.9509342375851283
-1	-1	0.5767680487110417
-1	-1	0.6637918461586596
-1	-1	0.6266923835796826
+1	+1	0.6685425470745363
+1	+1	0.9997578703825396
+1	+1	0.8749046109843588
-1	-1	0.828885768564551
-1	-1	0.7624698030554367
-1	-1	0.6235297266642101
-1	-1	0.9885666827861055
+1	-1	0.6024371378167837
+1	+1	0.7768163861069709
-1	-1	0.530824150599642
-1	-1	0.7613035804650119
+1	+1	0.759126166264999
+1	-1	0.6378797029671005
+1	+1	0.5990547966554879
-1	-1	0.9761117223314373
-1	-1	0.9169730465483491
-1	-1	0.6272248416993188
+1	+1	0.6158168853018162
-1	+1	0.7573799135068727
-1	-1	0.722515037813928
-1	-1	0.8978724134483953
-1	-1	0.8277103993008958
+1	+1	0.8587801416292568
-1	+1	0.647066916634946
-1	-1	0.798266784497676
+1	+1	0.8670633377440935
-1	-1	0.9150663647242706
-1	-1	0.8235768135174313
-1	+1	0.5045985413749399
+1	+1	0.5937355415830774
+1	+1	0.7884216150278497
-1	+1	0.6661801151841522
-1	+1	0.5156978490757316
+1	+1	0.7502277360081817
-1	-1	0.899432373166862
-1	-1	0.7510344216933984
+1	+1	0.9893424592974481
+1	+1	0.8690273457128033
-1	-1	0.778214861644257
+1	+1	0.9638864715547666
+1	+1	0.7707017175294691
-1	-1	0.9495570253824677
+1	+1	0.6780674732746806
-1	-1	0.7169955114307806
+1	+1	0.9850739074997864
-1	-1	0.711038812404512
-1	-1	0.9807520902209933
-1	-1	0.7708192487935759
-1	-1	0.6731967902871888
-1	-1	0.7966473283754412
+1	+1	0.9912153164138342
-1	-1	0.8174462302700984
+1	+1	0.8877088839354126
-1	-1	0.7540173741959614
-1	-1	0.918940926461426
+1	+1	0.8608440070541364
-1	-1	0.8443087276820559
+1	+1	0.7304798755133465
-1	-1	0.7807946748805352
+1	+1	0.7867554698206
-1	-1	0.7999345405729862
-1	-1	0.8234220042467782
-1	-1	0.9975156745596513
-1	-1	0.7661290503098749
+1	+1	0.9439836081188613
+1	+1	0.872405955916013
-1	-1	0.8905660981841689
+1	+1	0.8128873406411383
-1	-1	0.9972863308326098
-1	-1	0.675639090167447
+1	+1	0.6380224660869827
+1	+1	0.8479470902028161
+1	+1	0.6005804598282659
+1	+1	0.6958547538053748
-1	-1	0.8154573617045899
-1	-1	0.9712697618743243
-1	-1	0.9404868673206026
+1	+1	0.6110597835301528
-1	-1	0.9387459142001455
-1	-1	0.9465885445884235
+1	-1	0.552315120076494
+1	+1	0.8933016338426416
-1	-1	0.8365376390269608
-1	-1	0.6413851842124518
-1	-1	0.9698290174131017
+1	+1	0.934747025567481
-1	-1	0.8777883328262034
+1	+1	0.9999596628735192
+1	+1	0.8818714848932523
+1	+1	0.8620988118397057
+1	+1	0.7489559483474185
-1	-1	0.6546278739958311
+1	+1	0.9912513536640448
+1	+1	0.9931112034741605
+1	+1	0.8610879894393622
+1	+1	0.7695972942622309
-1	-1	0.6490098817153692
+1	+1	0.8015163471682494
-1	-1	0.8314804908353786
+1	+1	0.526403961853369
+1	-1	0.6347989682605661
-1	-1	0.6177067091349921
+1	+1	0.9061516606982414
+1	+1	0.9859731213417137
-1	-1	0.8992870806107769
-1	-1	0.7616539658117917
-1	-1	0.6291283031586785
-1	-1	0.88338488393095
+1	+1	0.7132379071766757
+1	-1	0.7039377164789132
